trace_id,experiment_id,request_id,layer,kv_head,sequence_tokens,kept_tokens,removed_tokens,retention_ratio,cold_retention_ratio,score_mean,score_std,margin_abs_mean,near_threshold_0_10_fraction,near_threshold_0_25_fraction
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,4,7,3841,802,3039,0.20879979172090601,0.18152437382170752,-5.014616012573242,1.1107932329177856,1.2484989166259766,0.0481645404842489,0.11897943243946889
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,0,3841,587,3254,0.15282478521218432,0.12361971451656342,-5.095179080963135,1.0319020748138428,1.2794629335403442,0.03749023691746941,0.10283780265555845
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,1,3841,546,3295,0.14215048164540484,0.11257743064907083,-5.062642574310303,0.9527716636657715,1.2315195798873901,0.03410570164019786,0.08409268419682374
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,2,3841,185,3656,0.0481645404842489,0.015351467815782387,-5.956918239593506,0.8055046200752258,1.9707859754562378,0.006248372819578235,0.018745118458734705
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,3,3841,3419,422,0.8901327779224161,0.8863452733638567,-2.16682767868042,1.3551238775253296,2.0887699127197266,0.011195001301744337,0.02421244467586566
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,4,3841,141,3700,0.03670919031502213,0.0035012119579854563,-5.318191051483154,0.46363577246665955,1.3210792541503906,0.002343139807341838,0.006508721687060661
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,5,3841,260,3581,0.06769070554543087,0.03555076757339079,-5.219648838043213,0.7127878069877625,1.2392321825027466,0.027596979953137205,0.06743035667794844
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,6,3841,314,3527,0.08174954438948191,0.05009426339886884,-5.54187536239624,0.8570883274078369,1.5903817415237427,0.016401978651392868,0.0502473314241083
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,5,7,3841,233,3608,0.060661286123405364,0.028279019660651765,-6.138454914093018,1.2226552963256836,2.1690497398376465,0.011455350169226764,0.03098151523040875
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,0,3841,139,3702,0.036188492580057276,0.0029625639644492324,-5.755784034729004,0.6179906129837036,1.7595276832580566,0.0018224420723769851,0.008851861494402499
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,1,3841,495,3346,0.1288726894038011,0.09884190681389712,-5.491118431091309,1.1166613101959229,1.6492582559585571,0.02577453788076022,0.06118198385837022
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,2,3841,731,3110,0.19031502212965373,0.16240237005117156,-5.285889148712158,1.1692031621932983,1.527750015258789,0.030460817495443895,0.07602186930486853
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,3,3841,1700,2141,0.442593074720125,0.4233773229194721,-4.266623020172119,1.0473610162734985,0.8785701394081116,0.0807081489195522,0.192918510804478
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,4,3841,295,3546,0.0768029159073158,0.04497710746027471,-5.66696310043335,0.9596244096755981,1.7258220911026,0.015620932048945588,0.04217651653215308
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,5,3841,146,3695,0.03801093465243426,0.004847831941826017,-6.213026523590088,0.6863662004470825,2.2198362350463867,0.0026034886748242643,0.006508721687060661
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,6,3841,461,3380,0.1200208279093986,0.0896848909237813,-5.852537631988525,1.2289685010910034,1.9637210369110107,0.02577453788076022,0.0619630304608175
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,6,7,3841,1546,2295,0.4024993491278313,0.38190142741718286,-4.270140647888184,0.9814390540122986,0.8210630416870117,0.07992710231710493,0.1978651392866441
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,0,3841,369,3472,0.09606873210101537,0.064907083221115,-5.581205368041992,1.019627571105957,1.6524901390075684,0.026815933350689925,0.05779744858109867
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,1,3841,3840,1,0.9997396511325176,0.9997306760032318,-1.0122874975204468,0.40665727853775024,2.98811936378479,0.0,0.0
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,2,3841,141,3700,0.03670919031502213,0.0035012119579854563,-6.736120223999023,0.7769484519958496,2.740220546722412,0.002082790939859412,0.005727675084613382
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,3,3841,157,3684,0.040874772194740956,0.007810395906275249,-7.328295707702637,0.9972211718559265,3.340963363647461,0.0026034886748242643,0.005727675084613382
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,4,3841,141,3700,0.03670919031502213,0.0035012119579854563,-6.544116973876953,0.810611367225647,2.5470540523529053,0.0013017443374121322,0.004686279614683676
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,5,3841,3457,384,0.9000260348867483,0.896579585241045,-2.5369253158569336,1.1039844751358032,1.5960479974746704,0.028898724290549335,0.07498047383493882
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,6,3841,165,3676,0.04295756313460036,0.009964987880420145,-6.1224045753479,0.7650889754295349,2.133908748626709,0.005206977349648529,0.011976047904191617
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,7,7,3841,130,3711,0.033845352772715435,0.0005386479935362241,-6.158804893493652,0.5959469079971313,2.1590325832366943,0.0002603488674824265,0.000520697734964853
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,0,3841,482,3359,0.12548815412652956,0.09534069485591166,-5.8954973220825195,1.3616594076156616,2.0367956161499023,0.022910700338453528,0.061442332725852644
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,1,3841,1327,2514,0.3454829471491799,0.32291947212496636,-4.650697231292725,1.3157157897949219,1.1689623594284058,0.06014058838844051,0.14319187711533454
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,2,3841,148,3693,0.038531632387399116,0.00538647993536224,-6.883135795593262,1.0943235158920288,2.890002489089966,0.002082790939859412,0.007810466024472794
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,3,3841,172,3669,0.04478000520697735,0.01185025585779693,-6.2858428955078125,0.9701700806617737,2.2973387241363525,0.006248372819578235,0.019526165061181985
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,4,3841,3186,655,0.8294714917990107,0.8235927821168866,-2.5202503204345703,1.4401037693023682,1.7793298959732056,0.029679770892996615,0.0807081489195522
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,5,3841,1072,2769,0.27909398594116114,0.2542418529490978,-4.8587422370910645,1.3477561473846436,1.30584716796875,0.04686279614683676,0.11481385055975006
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,6,3841,427,3414,0.1111689664149961,0.0805278750336655,-5.341447830200195,1.0403472185134888,1.4711984395980835,0.0226503514709711,0.06534756573808904
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,8,7,3841,239,3602,0.062223379328299924,0.029894963641260437,-7.031610012054443,1.6192537546157837,3.08359432220459,0.011195001301744337,0.02577453788076022
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,0,3841,227,3614,0.059099192918510804,0.026663075680043093,-6.254413604736328,0.9992957711219788,2.296842098236084,0.008331163759437647,0.020307211663629265
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,1,3841,156,3685,0.04061442332725853,0.007541071909507137,-6.8195953369140625,0.9744064211845398,2.829454183578491,0.0018224420723769851,0.0072897682895079405
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,2,3841,3480,361,0.906014058838844,0.9027740371667116,-2.4724910259246826,1.1559293270111084,1.6953203678131104,0.0226503514709711,0.061442332725852644
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,3,3841,496,3345,0.12913303827128353,0.09911123081066522,-5.533952236175537,1.1114014387130737,1.6725696325302124,0.0315022129653736,0.07315803176256183
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,4,3841,3766,75,0.980473834938818,0.9798007002423916,-1.8907663822174072,0.7324629426002502,2.1250336170196533,0.007550117156990367,0.022129653736006248
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,5,3841,497,3344,0.12939338713876594,0.09938055480743334,-5.714651584625244,1.3198356628417969,1.8627371788024902,0.02499349127831294,0.06821140328039572
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,6,3841,2241,1600,0.5834418120281176,0.5690816051710207,-3.9581947326660156,1.703240990638733,1.3661999702453613,0.04321791200208279,0.12054152564436345
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,9,7,3841,3784,57,0.9851601145535017,0.9846485321842177,-1.886060118675232,0.7405980229377747,2.1311066150665283,0.006248372819578235,0.016922676386357718
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,0,3841,143,3698,0.03722988804998698,0.004039859951521681,-6.24302339553833,0.7209027409553528,2.2470180988311768,0.0044259307472012495,0.007550117156990367
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,1,3841,203,3638,0.05285082009893257,0.020199299757608404,-6.365121364593506,1.077426552772522,2.388197898864746,0.008591512626920072,0.02108825826607654
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,2,3841,270,3571,0.07029419422025514,0.03824400754107191,-5.976380825042725,1.0218812227249146,2.0442516803741455,0.009112210361884926,0.023952095808383235
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,3,3841,292,3549,0.07602186930486853,0.04416913546997037,-6.511374473571777,1.449256420135498,2.595026731491089,0.012757094506638896,0.028117677688102055
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,4,3841,180,3661,0.04686279614683676,0.014004847831941825,-6.701652526855469,1.16597318649292,2.7172651290893555,0.006769070554543088,0.019265816193699558
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,5,3841,249,3592,0.06482686800312419,0.03258820360894156,-5.900863170623779,0.9211792945861816,1.9327738285064697,0.014579536579015881,0.032022910700338456
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,6,3841,2274,1567,0.5920333246550378,0.5779692970643684,-3.8430747985839844,1.59086275100708,1.3288369178771973,0.04608174954438948,0.1101275709450664
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,10,7,3841,364,3477,0.09476698776360323,0.06356046323727445,-6.060842514038086,1.2437719106674194,2.1448984146118164,0.015360583181463161,0.0413954699297058
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,0,3841,410,3431,0.10674303566779485,0.0759493670886076,-5.636083126068115,0.9905000925064087,1.7239630222320557,0.020827909398594115,0.05961989065347566
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,1,3841,407,3434,0.10596198906534757,0.07514139509830325,-5.513798713684082,1.095232367515564,1.6273919343948364,0.027076282218172352,0.06352512366571206
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,2,3841,3708,133,0.9653736006248372,0.9641799084298411,-2.132946252822876,0.8679429888725281,1.9095882177352905,0.010674303566779484,0.028378026555584482
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,3,3841,851,2990,0.2215568862275449,0.194721249663345,-5.10690450668335,1.276481032371521,1.4358900785446167,0.03905233012236397,0.09867222077583962
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,4,3841,763,3078,0.1986461858890914,0.17102073794775113,-5.15907621383667,1.2128826379776,1.4076218605041504,0.039312678989846396,0.10023431398073418
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,5,3841,231,3610,0.06014058838844051,0.02774037166711554,-6.591063022613525,1.3334838151931763,2.6208770275115967,0.008851861494402499,0.023171049205935955
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,6,3841,1096,2745,0.2853423587607394,0.2607056288715325,-4.873968124389648,1.2884609699249268,1.2880338430404663,0.04738349388180162,0.11741733923457433
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,11,7,3841,217,3624,0.05649570424368654,0.02396983571236197,-6.635872840881348,1.1903886795043945,2.6798980236053467,0.006769070554543088,0.017703722988804998
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,0,3841,2870,971,0.7472012496745639,0.7384863991381632,-3.4577481746673584,0.8979068398475647,0.8715768456459045,0.0679510544129133,0.17156990367091904
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,1,3841,730,3111,0.19005467326217132,0.16213304605440346,-5.172820568084717,1.200384497642517,1.4083918333053589,0.039312678989846396,0.09476698776360323
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,2,3841,549,3292,0.14293152824785213,0.11338540263937517,-5.5112152099609375,1.1700618267059326,1.6616562604904175,0.027076282218172352,0.07159593855766727
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,3,3841,808,3033,0.21036188492580057,0.18314031780231618,-5.342043399810791,1.48435640335083,1.5992152690887451,0.04243686539963551,0.10934652434261911
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,4,3841,270,3571,0.07029419422025514,0.03824400754107191,-6.111851215362549,1.2175545692443848,2.1812689304351807,0.014058838844051028,0.03592814371257485
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,5,3841,912,2929,0.23743816714397292,0.21115001346619983,-5.210334300994873,1.4458156824111938,1.5132238864898682,0.04451965633949492,0.10700338453527727
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,6,3841,3813,28,0.9927102317104921,0.9924589280904929,-1.4479398727416992,0.7044673562049866,2.557934284210205,0.0036448841447539702,0.011976047904191617
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,12,7,3841,2706,1135,0.704504035407446,0.6943172636681928,-3.2540066242218018,1.6064082384109497,1.4827805757522583,0.0364488414475397,0.09294454569122625
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,0,3841,2502,1339,0.651392866441031,0.639375168327498,-3.6034302711486816,1.3255234956741333,1.125139832496643,0.058318146316063524,0.13355896901848477
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,1,3841,196,3645,0.05102837802655558,0.01831403178023162,-6.241919040679932,0.9571183919906616,2.266721248626709,0.008331163759437647,0.019265816193699558
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,2,3841,3591,250,0.9349127831293934,0.932669000807972,-2.5112814903259277,0.899699330329895,1.5673439502716064,0.019265816193699558,0.04998698255662588
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,3,3841,3826,15,0.9960947669877636,0.9959601400484783,-1.0911545753479004,0.5149970054626465,2.9146056175231934,0.001041395469929706,0.0026034886748242643
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,4,3841,2631,1210,0.684977870346264,0.6741179639105844,-3.5449910163879395,1.0892475843429565,0.9480446577072144,0.06951314761780786,0.16610257745378806
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,5,3841,151,3690,0.039312678989846396,0.0061944519256665765,-7.33760929107666,1.1109611988067627,3.3451879024505615,0.0044259307472012495,0.009632908096849779
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,6,3841,229,3612,0.05961989065347566,0.027201723673579314,-6.157899379730225,1.0639771223068237,2.1904959678649902,0.011195001301744337,0.029159073158031762
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,13,7,3841,3840,1,0.9997396511325176,0.9997306760032318,-0.9518609046936035,0.279346764087677,3.0483181476593018,0.0,0.0
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,0,3841,132,3709,0.03436605050768029,0.0010772959870724481,-6.658823013305664,0.7565768361091614,2.6602509021759033,0.0002603488674824265,0.0018224420723769851
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,1,3841,1774,2067,0.46185889091382454,0.44330729868031243,-4.254605770111084,1.1471270322799683,0.9540802240371704,0.06352512366571206,0.16506118198385836
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,2,3841,266,3575,0.06925279875032543,0.03716671155399946,-6.467609882354736,1.3209863901138306,2.510895013809204,0.013538141109086176,0.03514709711012757
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,3,3841,3446,395,0.8971621973444416,0.8936170212765957,-2.5045788288116455,1.0599504709243774,1.6293708086013794,0.02863837542306691,0.07081489195521999
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,4,3841,1217,2624,0.31684457172611297,0.293293832480474,-4.5611982345581055,0.942807674407959,0.8587281703948975,0.08617547513668315,0.21192397813069513
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,5,3841,140,3701,0.0364488414475397,0.0032318879612173446,-7.01796817779541,0.7035338878631592,3.0220768451690674,0.0013017443374121322,0.0031241864097891173
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,6,3841,1377,2464,0.35850039052330124,0.33638567196337193,-4.548184871673584,1.347577691078186,1.1946721076965332,0.04894558708669617,0.12809164280135382
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,14,7,3841,183,3658,0.04764384274928404,0.014812819822246161,-6.9794793128967285,1.1769161224365234,3.0022637844085693,0.0031241864097891173,0.00807081489195522
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,0,3841,1211,2630,0.31528247852121843,0.2916778884998653,-4.660256862640381,1.141094446182251,1.0777019262313843,0.05857849518354595,0.14813850559750066
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,1,3841,3156,685,0.8216610257745379,0.8155130622138432,-3.0538032054901123,1.0498417615890503,1.1964733600616455,0.04712314501431919,0.11793803696953918
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,2,3841,3786,55,0.9856808122884665,0.9851871801777539,-1.5876282453536987,0.7840423583984375,2.431523561477661,0.005206977349648529,0.013538141109086176
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,3,3841,2902,939,0.7555324134340016,0.7471047670347428,-3.1957759857177734,1.3028746843338013,1.2953721284866333,0.046602447279354337,0.1072637334027597
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,4,3841,1694,2147,0.4410309815152304,0.42176137893886345,-4.241028308868408,0.9027804732322693,0.7277950644493103,0.09737047643842749,0.2332725852642541
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,5,3841,129,3712,0.03358500390523301,0.00026932399676811203,-6.950973033905029,0.7386870384216309,2.952730417251587,0.0,0.0013017443374121322
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,6,3841,161,3680,0.041916167664670656,0.008887691893347698,-7.281111717224121,1.1403379440307617,3.2971556186676025,0.000520697734964853,0.006769070554543088
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,15,7,3841,2827,1014,0.7360062483728196,0.7269054672771343,-3.5090959072113037,0.9611096978187561,0.8916948437690735,0.06951314761780786,0.16766467065868262
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,0,3841,1705,2136,0.4438948190575371,0.42472394290331267,-4.208604335784912,0.9933612942695618,0.8070489168167114,0.086696172871648,0.2046342098411872
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,1,3841,1327,2514,0.3454829471491799,0.32291947212496636,-4.509084701538086,1.1236134767532349,0.9826816916465759,0.06925279875032543,0.17833897422546213
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,2,3841,178,3663,0.04634209841187191,0.013466199838405602,-6.788533687591553,1.1065068244934082,2.806591272354126,0.0044259307472012495,0.014058838844051028
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,3,3841,1952,1889,0.5082009893256965,0.4912469701050364,-4.0468058586120605,0.7656866908073425,0.6070440411567688,0.11663629263212705,0.28690445196563397
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,4,3841,849,2992,0.22103618849258005,0.19418260166980877,-4.8351240158081055,0.9990231394767761,1.0691819190979004,0.05363186670137985,0.14241083051288728
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,5,3841,3604,237,0.938297318406665,0.9361702127659575,-2.176210641860962,0.9774349927902222,1.914699912071228,0.013538141109086176,0.03358500390523301
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,6,3841,187,3654,0.04868523821921374,0.015890115809318612,-6.524478912353516,1.1109017133712769,2.5456199645996094,0.006508721687060661,0.017964071856287425
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,16,7,3841,1302,2539,0.33897422546211925,0.3161863722057635,-4.613071918487549,1.184393048286438,1.0640305280685425,0.05935954178599323,0.15985420463420985
kvzap-predictor-trace-20260818T071553Z::longbench__qasper__row000079,kvzap-predictor-trace-20260818T071553Z,longbench__qasper__row000079,17,0,3841,3001,840,0.7813069513147618,0.7737678427147859,-3.2550177574157715,1.1114894151687622,1.1130666732788086,0.053371517833897424,0.1306951314761781
