left_trace_id,right_trace_id,left_request_id,right_request_id,layer_retention_pearson,layer_head_retention_pearson,logical_removed_fraction_delta,cold_removed_fraction_delta
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,longbench__qasper__row000049,longbench__2wikimqa__row000167,0.9870522696192084,0.9842592220603663,0.020104741899417466,0.024098946662393872
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,longbench__qasper__row000049,longbench__musique__row000068,0.9909386099891491,0.9851609717734128,0.008664026461757901,0.0062208893867815584
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,longbench__qasper__row000049,longbench__musique__row000135,0.9890741844780203,0.9862196897073013,0.005009380331376212,0.0008382428607326409
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,longbench__qasper__row000049,longbench__musique__row000191,0.9885096671672985,0.9855795238366574,0.005449141097614851,0.0007404795737281367
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,longbench__qasper__row000049,longbench__2wikimqa__row000017,0.9956376333420083,0.9923467715519239,0.0032832815351987454,-0.0019555415019735234
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,longbench__qasper__row000049,longbench__2wikimqa__row000083,0.9925737097387596,0.992654442069228,0.006778416219961891,0.0017742667844266036
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,longbench__qasper__row000049,longbench__2wikimqa__row000124,0.99590686743277,0.9926630376212158,-0.0036128220930693455,-0.008565240411948172
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,longbench__qasper__row000049,longbench__musique__row000052,0.989053593920855,0.9861312479986422,0.010748711223318441,0.00363945639040697
kvzap-predictor-trace-20260818T071641Z::longbench__qasper__row000049,kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,longbench__qasper__row000049,longbench__musique__row000155,0.9721757847005043,0.9844268405289555,-0.014868796315764876,-0.024945124027112464
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,longbench__qasper__row000051,longbench__qasper__row000070,0.997193566546265,0.997629044349948,0.004614109839135461,0.005700463234459829
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,longbench__qasper__row000051,longbench__qasper__row000072,0.9978619641566752,0.9969122098227047,-0.008539024205340362,-0.010217327512175856
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071748Z::longbench__qasper__row000077,longbench__qasper__row000051,longbench__qasper__row000077,0.9949466300040052,0.9966554540485894,0.0040384066322375345,0.005745305374807996
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071806Z::longbench__narrativeqa__row000002,longbench__qasper__row000051,longbench__narrativeqa__row000002,0.9856681923502428,0.9822717332634451,-0.004797110757923995,-0.009012967026581276
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071824Z::longbench__narrativeqa__row000003,longbench__qasper__row000051,longbench__narrativeqa__row000003,0.9897501597239009,0.9880076229322661,0.00794610572924992,0.0031361034660191134
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,longbench__qasper__row000051,longbench__narrativeqa__row000005,0.9782217533725266,0.9823140171750425,-0.009143330262923133,-0.017323213731065934
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071904Z::longbench__qasper__row000016,longbench__qasper__row000051,longbench__qasper__row000016,0.9580987843624664,0.979246922549907,-0.023450804715395845,-0.032690329105695914
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000051,longbench__qasper__row000073,0.9887241192088813,0.9938329425234429,-0.008969832315181447,-0.014802369700591123
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__qasper__row000051,longbench__gov_report__row000096,0.9855098344587204,0.9903258348505305,5.567309804244136e-05,0.018601435944036293
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__qasper__row000051,longbench__gov_report__row000109,0.9845598763137897,0.9891146337635655,-0.0037657214506172654,0.012421339512969198
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__qasper__row000051,longbench__multi_news__row000054,0.9903179932952668,0.9902079969542577,-0.0005472816238119016,0.02260428263123182
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__qasper__row000051,longbench__multi_news__row000127,0.9889684705618731,0.9902237756494444,0.005842854487699389,0.024141940534244455
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qasper__row000051,longbench__qmsum__row000042,0.9793473189550472,0.9745473611570039,0.04270874915247058,0.06444854856469329
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__qasper__row000051,longbench__gov_report__row000180,0.9957742067036891,0.9962250918615946,0.0072435612933107185,0.01100099630764162
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__qasper__row000051,longbench__multi_news__row000129,0.9936663439606945,0.9924258019026054,0.0014713484164755597,0.0038411860149167865
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__qasper__row000051,longbench__multi_news__row000144,0.9958566446506716,0.9937755305353853,0.006070997032221581,0.008152224637057781
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qasper__row000051,longbench__qmsum__row000016,0.9878320365471631,0.9837881084535354,0.022102395195120694,0.02097540752973759
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qasper__row000051,longbench__qmsum__row000044,0.9769216522062666,0.9676588029326318,0.06032209290022694,0.06409568001142052
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__qasper__row000051,longbench__gov_report__row000003,0.9897727965618809,0.988603406357792,-0.003352073911036535,-0.008000505798665958
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__qasper__row000051,longbench__gov_report__row000057,0.9925438667158413,0.9919708952774021,0.0073409088212159634,0.0035330455435692576
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,longbench__qasper__row000051,longbench__multi_news__row000073,0.9746431332245361,0.9853734346106847,0.0030402016964516942,-0.005384792586820342
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,longbench__qasper__row000051,longbench__qmsum__row000010,0.8829379622069752,0.9353570571277632,-0.0013899771427936525,-0.01043746594186179
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,longbench__qasper__row000051,longbench__qmsum__row000036,0.9561945818570922,0.9696064581761019,0.012588943861753354,0.006184700605328608
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,longbench__qasper__row000051,longbench__2wikimqa__row000062,0.9783726627197108,0.9845269120191009,0.00013374252886821925,0.011838848738016439
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,longbench__qasper__row000051,longbench__2wikimqa__row000089,0.9825217319779064,0.9862708483085172,-0.0020481951352561145,0.005994715203946455
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072428Z::longbench__2wikimqa__row000106,longbench__qasper__row000051,longbench__2wikimqa__row000106,0.9669137219210912,0.9793392636389506,0.0029218957353118746,0.02079338982487311
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072443Z::longbench__2wikimqa__row000118,longbench__qasper__row000051,longbench__2wikimqa__row000118,0.9612719720033835,0.9731045720741722,-0.003038843629560417,0.02439363472018441
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072458Z::longbench__2wikimqa__row000134,longbench__qasper__row000051,longbench__2wikimqa__row000134,0.9828785303454848,0.985842267791413,0.0062727763786118995,0.015531808794179591
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072514Z::longbench__2wikimqa__row000055,longbench__qasper__row000051,longbench__2wikimqa__row000055,0.9860483932730504,0.98714098657416,0.006230563647094733,0.011930998966774409
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,longbench__qasper__row000051,longbench__2wikimqa__row000167,0.9811944761415793,0.983392198165682,0.01507758525951508,0.019881061740567585
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,longbench__qasper__row000051,longbench__musique__row000068,0.9917260077922244,0.9853779600858885,0.003636869821855515,0.0020030044649552714
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,longbench__qasper__row000051,longbench__musique__row000135,0.9911152562181488,0.9870175725381203,-1.7776308526173956e-05,-0.003379642061093646
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,longbench__qasper__row000051,longbench__musique__row000191,0.9905407031631442,0.986080425842377,0.0004219844577124654,-0.0034774053480981504
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,longbench__qasper__row000051,longbench__2wikimqa__row000017,0.9937326964398978,0.9909856679973132,-0.0017438751047036405,-0.0061734264237998104
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,longbench__qasper__row000051,longbench__2wikimqa__row000083,0.9915685978482774,0.99188284649555,0.0017512595800595054,-0.0024436181373996835
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,longbench__qasper__row000051,longbench__2wikimqa__row000124,0.9926419145249602,0.9907081700861387,-0.008639978732971731,-0.012783125333774459
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,longbench__qasper__row000051,longbench__musique__row000052,0.9911345590476426,0.9869087703734054,0.005721554583416055,-0.0005784285314193172
kvzap-predictor-trace-20260818T071658Z::longbench__qasper__row000051,kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,longbench__qasper__row000051,longbench__musique__row000155,0.9785789272315993,0.9841917866840779,-0.019895952955667262,-0.02916300894893875
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,longbench__qasper__row000070,longbench__qasper__row000072,0.9970911839625877,0.9968625597156375,-0.013153134044475823,-0.015917790746635685
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071748Z::longbench__qasper__row000077,longbench__qasper__row000070,longbench__qasper__row000077,0.9943526856426638,0.9954292105205804,-0.0005757032068979262,4.4842140348166915e-05
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071806Z::longbench__narrativeqa__row000002,longbench__qasper__row000070,longbench__narrativeqa__row000002,0.9883587383980957,0.9854221121473353,-0.009411220597059455,-0.014713430261041105
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071824Z::longbench__narrativeqa__row000003,longbench__qasper__row000070,longbench__narrativeqa__row000003,0.9870452680803469,0.9865778391625458,0.0033319958901144586,-0.002564359768440716
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,longbench__qasper__row000070,longbench__narrativeqa__row000005,0.9746129150646822,0.9803275983937741,-0.013757440102058593,-0.023023676965525763
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071904Z::longbench__qasper__row000016,longbench__qasper__row000070,longbench__qasper__row000016,0.9572031335916962,0.9805225747336126,-0.028064914554531306,-0.038390792340155744
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000070,longbench__qasper__row000073,0.9853051522890253,0.9930482345148934,-0.013583942154316908,-0.020502832935050952
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__qasper__row000070,longbench__gov_report__row000096,0.9852045048406145,0.9888677386470787,-0.004558436741093019,0.012900972709576464
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__qasper__row000070,longbench__gov_report__row000109,0.9827308485376179,0.9865758463993517,-0.008379831289752726,0.006720876278509369
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__qasper__row000070,longbench__multi_news__row000054,0.9887306140299742,0.989048464041421,-0.005161391462947362,0.01690381939677199
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__qasper__row000070,longbench__multi_news__row000127,0.9874211204058274,0.9890878831098939,0.0012287446485639286,0.018441477299784625
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qasper__row000070,longbench__qmsum__row000042,0.9797005132323939,0.9774891421859008,0.03809463931333512,0.05874808533023346
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__qasper__row000070,longbench__gov_report__row000180,0.9923398232744377,0.9939754142778535,0.002629451454175258,0.00530053307318179
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__qasper__row000070,longbench__multi_news__row000129,0.9947448259646142,0.9933347857928083,-0.003142761422659901,-0.001859277219543043
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__qasper__row000070,longbench__multi_news__row000144,0.9924064944613435,0.9923488207504867,0.0014568871930861205,0.0024517614025979517
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qasper__row000070,longbench__qmsum__row000016,0.9849341518957377,0.9845240783594619,0.017488285355985234,0.01527494429527776
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qasper__row000070,longbench__qmsum__row000044,0.9774961405744562,0.9724579535332306,0.05570798306109148,0.05839521677696069
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__qasper__row000070,longbench__gov_report__row000003,0.9905816861251819,0.988322340872309,-0.007966183750171996,-0.013700969033125787
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__qasper__row000070,longbench__gov_report__row000057,0.9921006850867141,0.992375666407036,0.0027267989820805028,-0.002167417690890572
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,longbench__qasper__row000070,longbench__multi_news__row000073,0.9734718938591926,0.9866080892477891,-0.0015739081426837664,-0.011085255821280171
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,longbench__qasper__row000070,longbench__qmsum__row000010,0.876791252038954,0.9381953982658491,-0.006004086981929113,-0.01613792917632162
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,longbench__qasper__row000070,longbench__qmsum__row000036,0.9514331538053459,0.9714163087053914,0.007974834022617894,0.0004842373708687786
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,longbench__qasper__row000070,longbench__2wikimqa__row000062,0.9837168924009647,0.9872867696753514,-0.0044803673102672414,0.006138385503556609
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,longbench__qasper__row000070,longbench__2wikimqa__row000089,0.9849753211031858,0.9871087582377475,-0.006662304974391575,0.00029425196948662524
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072428Z::longbench__2wikimqa__row000106,longbench__qasper__row000070,longbench__2wikimqa__row000106,0.9745522102210942,0.9832671119269977,-0.001692214103823586,0.01509292659041328
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072443Z::longbench__2wikimqa__row000118,longbench__qasper__row000070,longbench__2wikimqa__row000118,0.9703845206894075,0.9780659697422002,-0.007652953468695878,0.01869317148572458
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072458Z::longbench__2wikimqa__row000134,longbench__qasper__row000070,longbench__2wikimqa__row000134,0.9868301805760713,0.9883759352175101,0.0016586665394764388,0.009831345559719762
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072514Z::longbench__2wikimqa__row000055,longbench__qasper__row000070,longbench__2wikimqa__row000055,0.9895893667286655,0.9892657686877652,0.0016164538079592727,0.006230535732314579
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,longbench__qasper__row000070,longbench__2wikimqa__row000167,0.9870382880071249,0.9871817856453541,0.01046347542037962,0.014180598506107756
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,longbench__qasper__row000070,longbench__musique__row000068,0.9954474732005346,0.9896927211729786,-0.0009772400172799456,-0.003697458769504558
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,longbench__qasper__row000070,longbench__musique__row000135,0.9948977773412245,0.9910994464458072,-0.004631886147661635,-0.009080105295553476
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,longbench__qasper__row000070,longbench__musique__row000191,0.9946441919007374,0.9905036115316179,-0.004192125381422995,-0.00917786858255798
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,longbench__qasper__row000070,longbench__2wikimqa__row000017,0.9959536704261086,0.9927508901530068,-0.006357984943839101,-0.01187388965825964
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,longbench__qasper__row000070,longbench__2wikimqa__row000083,0.9954612671023659,0.993834640680805,-0.0028628502590759553,-0.008144081371859513
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,longbench__qasper__row000070,longbench__2wikimqa__row000124,0.9943139797737907,0.9915482989236555,-0.013254088572107192,-0.018483588568234288
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,longbench__qasper__row000070,longbench__musique__row000052,0.9951817153495272,0.9911175258355718,0.0011074447442805946,-0.0062788917658791465
kvzap-predictor-trace-20260818T071714Z::longbench__qasper__row000070,kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,longbench__qasper__row000070,longbench__musique__row000155,0.9804402361542417,0.9855310637690524,-0.024510062794802723,-0.03486347218339858
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071748Z::longbench__qasper__row000077,longbench__qasper__row000072,longbench__qasper__row000077,0.993746062569019,0.9937148942334312,0.012577430837577896,0.015962632886983852
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071806Z::longbench__narrativeqa__row000002,longbench__qasper__row000072,longbench__narrativeqa__row000002,0.9887650986550115,0.9844974502642424,0.0037419134474163673,0.00120436048559458
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071824Z::longbench__narrativeqa__row000003,longbench__qasper__row000072,longbench__narrativeqa__row000003,0.9903596345190545,0.9859022242521538,0.01648512993459028,0.013353430978194969
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,longbench__qasper__row000072,longbench__narrativeqa__row000005,0.9816036711704513,0.9818906067801063,-0.0006043060575827708,-0.007105886218890078
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071904Z::longbench__qasper__row000016,longbench__qasper__row000072,longbench__qasper__row000016,0.9619749959664047,0.9830234080688368,-0.014911780510055483,-0.02247300159352006
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000072,longbench__qasper__row000073,0.9882580403722939,0.9945883121839983,-0.0004308081098410854,-0.004585042188415267
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__qasper__row000072,longbench__gov_report__row000096,0.9831277749413994,0.9865514414797638,0.008594697303382803,0.02881876345621215
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__qasper__row000072,longbench__gov_report__row000109,0.982030550632512,0.9847648532668233,0.004773302754723097,0.022638667025145054
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__qasper__row000072,longbench__multi_news__row000054,0.985335254431649,0.9845125477110348,0.00799174258152846,0.032821610143407676
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__qasper__row000072,longbench__multi_news__row000127,0.9859335859151372,0.9867922737322271,0.014381878693039751,0.03435926804642031
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qasper__row000072,longbench__qmsum__row000042,0.9739846338096049,0.9708153207185143,0.051247773357810944,0.07466587607686914
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__qasper__row000072,longbench__gov_report__row000180,0.9940319301252514,0.9941854978349384,0.01578258549865108,0.021218323819817475
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__qasper__row000072,longbench__multi_news__row000129,0.9954523614364823,0.9924528879180801,0.010010372621815922,0.014058513527092642
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__qasper__row000072,longbench__multi_news__row000144,0.9954987402805007,0.9922568651157969,0.014610021237561943,0.018369552149233637
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qasper__row000072,longbench__qmsum__row000016,0.9863401354687524,0.9830721938542861,0.030641419400461056,0.031192735041913444
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qasper__row000072,longbench__qmsum__row000044,0.9744137690890368,0.9671829344576771,0.0688611171055673,0.07431300752359637
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__qasper__row000072,longbench__gov_report__row000003,0.993338995545363,0.9899606133938619,0.005186950294303827,0.0022168217135098978
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__qasper__row000072,longbench__gov_report__row000057,0.9950789406402075,0.9935986790588629,0.015879933026556325,0.013750373055745113
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,longbench__qasper__row000072,longbench__multi_news__row000073,0.976659966415104,0.9863790514519006,0.011579225901792056,0.004832534925355514
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,longbench__qasper__row000072,longbench__qmsum__row000010,0.8865606442528021,0.9412895974857066,0.0071490470625467095,-0.00022013842968593433
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,longbench__qasper__row000072,longbench__qmsum__row000036,0.9572926296308881,0.9724357992942343,0.021127968067093716,0.016402028117504464
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,longbench__qasper__row000072,longbench__2wikimqa__row000062,0.9780848996276083,0.9835201631910914,0.008672766734208581,0.022056176250192294
kvzap-predictor-trace-20260818T071731Z::longbench__qasper__row000072,kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,longbench__qasper__row000072,longbench__2wikimqa__row000089,0.9821235726180594,0.9843667641557812,0.0064908290700842475,0.01621204271612231
