trace_id,experiment_id,request_id,layer,left_kv_head,right_kv_head,drop_jaccard,expected_drop_jaccard_independent,drop_jaccard_excess,keep_jaccard,expected_keep_jaccard_independent,keep_jaccard_excess
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,2,3,0.21547209337124046,0.21545250063579457,1.959273544588358e-05,9.535615523982073e-05,7.480956500099974e-05,2.0546590238820984e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,2,4,0.642825078557534,0.6427460781552943,7.900040223973726e-05,0.0002094240837696335,7.480103277743392e-05,0.0001346230509921996
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,2,5,0.8972018554541373,0.897074522561074,0.00012733289306332551,0.0007272727272727272,7.476232242109953e-05,0.0006525104048516277
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,2,6,0.5069579530151129,0.5069008021700419,5.7150845071074485e-05,0.00015172204521316947,7.480534861757597e-05,7.69166965955935e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,2,7,0.7534789765075565,0.7533801409368209,9.883557073553373e-05,0.00030339805825242716,7.479400503353899e-05,0.00022860405321888815
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,3,4,0.2929110785529133,0.192416149191193,0.10049492936172033,0.4173476968796434,0.3253093129357366,0.09203838394390679
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,3,5,0.23521594684385383,0.21026164208073267,0.02495430476312116,0.1259610821072615,0.10003921264483571,0.025921869462425792
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,3,6,0.32056892778993434,0.17812556751346462,0.14244336027646973,0.5493059965526627,0.43427388413259366,0.115032112420069
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,3,7,0.26784140969162995,0.2012641083690614,0.06657730132256856,0.29649139309566364,0.23093901153018995,0.06555238156547369
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,4,5,0.7079322933952871,0.5986556680632686,0.10927662533201843,0.27197518097207857,0.086799329864555,0.18517585110752355
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,4,6,0.6615850362201319,0.39549964259284615,0.2660853936272857,0.5681567328918322,0.26127122045582674,0.3068855124360055
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,4,7,0.7331909361069836,0.5310601487904417,0.20213078731654188,0.47496345029239767,0.1707972976165592,0.30416615267583846
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,5,6,0.5571227080394923,0.4790746125863713,0.07804809545312097,0.19753457606734817,0.09302738256213265,0.10450719350521552
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,5,7,0.766170349023375,0.6935120025394517,0.07265834648392333,0.2305057955742887,0.07826577818314491,0.1522400173911438
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,26,6,7,0.6445724326434986,0.4347875057661461,0.2097849268773525,0.4617090479006505,0.1967113627940586,0.2649976851065919
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,1,0.9898997456232231,0.9897523935331347,0.0001473520900884262,0.007352941176470588,7.427055123490553e-05,0.007278670625235683
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,2,0.9935657638784977,0.9934175936477683,0.00014817023072943858,0.011494252873563218,7.396644643933254e-05,0.011420286427123885
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,3,0.7942540775101002,0.7941474710206476,0.00010660648945259865,0.0003635041802980734,7.478951075341172e-05,0.0002887146695446617
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,4,0.6449199461319767,0.6448405872254974,7.935890647925437e-05,0.0002106593638087213,7.480094038976193e-05,0.00013585842341895939
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,5,0.9964087984438127,0.9962599923526658,0.00014880609114686916,0.02040816326530612,7.332025539386918e-05,0.020334843009912253
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,6,0.6327248241807572,0.632647543068343,7.728111241411817e-05,0.00020366598778004074,7.480146343346865e-05,0.0001288645243465721
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,0,7,0.9762831063893461,0.976138775507143,0.00014433088220311419,0.0031446540880503146,7.458214648821422e-05,0.0030700719415621006
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,1,2,0.9834655095017207,0.9834484685480143,1.704095370647085e-05,0.0045045045045045045,0.003985168115017522,0.0005193363894869822
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,1,3,0.7967902350813744,0.7877637960685845,0.009026439012789877,0.03402578796561605,0.009789934910916405,0.024235853054699642
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,1,4,0.6511258878645912,0.6406252723365514,0.010500615528039825,0.028,0.00998974568370254,0.01801025431629746
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,1,5,0.9866058066447172,0.9862340255451354,0.0003717810995818027,0.016483516483516484,0.002702098870705949,0.013781417612810536
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,1,6,0.6316581402347277,0.6285896310291267,0.0030685092056009777,0.015087507543753771,0.009999083287590088,0.005088424256163683
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,1,7,0.9726767752589701,0.9665117462524838,0.0061650290064863,0.1100244498777506,0.0071776505011310636,0.10284679937661954
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,2,3,0.788221207812617,0.7900839057508542,-0.0018626979382372344,0.0014114326040931546,0.006349099985094028,-0.004937667381000873
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,2,4,0.6399580649992511,0.6421587793813323,-0.002200714382081137,0.0026965359883841526,0.006432540963877959,-0.003736004975493806
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,2,5,0.9901234567901235,0.9898731659914889,0.00025029079863458925,0.014925373134328358,0.0023505099388029366,0.01257486319552542
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,2,6,0.6286056791788417,0.630065991931232,-0.0014603127523903359,0.004018485031143259,0.0064364112865757765,-0.002417926255432518
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,2,7,0.9698488702678438,0.9700065362238226,-0.00015766595597876965,0.0024752475247524753,0.005136680140565257,-0.0026614326158127814
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,3,4,0.661139896373057,0.5525371045504003,0.10860279182265675,0.31290492032918926,0.1498162332941353,0.16308868703505397
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,3,5,0.7933463209950546,0.7918807625482176,0.0014655584468370453,0.007556675062972292,0.003614611838890834,0.003942063224081457
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,3,6,0.5874323761964212,0.5435605976096801,0.04387177858674107,0.21429703598034555,0.15194419503332485,0.062352840947020705
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,3,7,0.7987990270598966,0.7791154458661462,0.019683581193750355,0.07382785164450664,0.02178955355871902,0.052038298085787624
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,4,5,0.6441579854605411,0.6433452773548348,0.0008127081057063279,0.005029337803855826,0.0036415040883653565,0.0013878337154904692
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,4,6,0.5609689213893967,0.4692015653401051,0.09176735604929159,0.33568464730290454,0.22034745832021188,0.11533718898269266
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,4,7,0.6518524165269096,0.6348941349694848,0.016958281557424848,0.05170265780730897,0.02280477012004154,0.028897887687267428
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,5,6,0.6332883288328833,0.6312081839448866,0.002080144887996682,0.00710804224207961,0.0036427441129498668,0.0034652981291297433
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,5,7,0.9731347751253461,0.9727163618212664,0.0004184133040796567,0.011019283746556474,0.003186433343892064,0.007832850402664411
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,27,6,7,0.6216256974815262,0.6230708888072458,-0.0014451913257196303,0.020495803240288893,0.022853489196106542,-0.002357685955817649
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,1,0.30400299289188176,0.3040115695164557,-8.576624573930491e-06,0.00021496130696474635,0.00022441130387455227,-9.449996909805924e-06
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,2,0.3854496592763221,0.2794852403371161,0.105964418939206,0.3152603999572238,0.20414563373356473,0.1111147662236591
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,3,0.45190344661943077,0.25287095371877405,0.19903249290065672,0.5247813411078717,0.3401865992190485,0.1845947418888232
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,4,0.4086690464048955,0.2731957046677585,0.135473341737137,0.38055555555555554,0.24210671076382353,0.138448844791732
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,5,0.3823312883435583,0.0925192355560031,0.2898120527875552,0.7868574815818443,0.6370088223830034,0.14984865919884094
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,6,0.3040550650905282,0.30402540282309837,2.9662267429841904e-05,0.00010749220681500591,7.480865713793053e-05,3.268354967707538e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,0,7,0.3051561911930749,0.3033930566946626,0.001763134498412311,0.008804896381402342,0.006861989699767606,0.001942906681634736
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,1,2,0.7757743528355528,0.7757308300508104,4.3522784742400233e-05,0.000333555703802535,0.00022425907861905908,0.00010929662518347592
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,1,3,0.6003291934759838,0.6003529842433253,-2.379076734149166e-05,0.00018716077110237696,0.00022435763921099764,-3.719686810862069e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,1,4,0.7291635493042047,0.7291392570236933,2.429228051137322e-05,0.00027616680475006904,0.0002242977123348151,5.186909241525396e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,1,5,0.11740496857228375,0.11737552619062686,2.944238165689117e-05,0.00025428038650618747,0.00022442660742356355,2.985377908262392e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,1,6,0.9998503666018256,0.999700789167312,0.0001495774345136036,0.3333333333333333,5.611147479657732e-05,0.33327722185853675
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,1,7,0.9930420469848871,0.9928960237185865,0.0001460232663005323,0.010638297872340425,0.00021739318787419442,0.01042090468446623
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,2,3,0.5973777893548667,0.5116804603100391,0.08569732904482763,0.2851857561276399,0.16766341632323367,0.11752233980440624
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,2,4,0.7693254770908451,0.6023595255471377,0.1669659515437074,0.43212816626975536,0.13975894178437143,0.29236922448538394
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,2,5,0.15017821019169636,0.11352900655795561,0.036649203633740746,0.25287940379403795,0.2176466071556229,0.035232796638415054
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,2,6,0.7759239862337274,0.7758209038641185,0.00010308236960887562,0.0003337783711615487,7.479173335655233e-05,0.0002589866378049964
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,2,7,0.7746922845992195,0.7717164198191943,0.002975864780025206,0.014121510673234812,0.00672245887386422,0.007399051799370592
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,3,4,0.5647504181706136,0.4909860147886749,0.07376440338193868,0.28883774453394706,0.19244549050305945,0.09639225403088761
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,3,5,0.18985615079365079,0.10887433174616405,0.08098181904748673,0.4480398783372761,0.3794053481224053,0.06863453021487081
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,3,6,0.6004788268741583,0.6004069326213399,7.189425281839412e-05,0.0001872308556450103,7.48026926672139e-05,0.00011242816297779641
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,3,7,0.5991741741741742,0.5979457330931481,0.0012284410810260438,0.008726327515781656,0.006812165757339498,0.0019141617584421582
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,4,5,0.16024195201968422,0.11247714889146672,0.0477648031282175,0.3060826838359878,0.2613319819651944,0.044750701870793386
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,4,6,0.7293131827023792,0.7292188352727133,9.43474296659641e-05,0.00027631942525559546,7.479602994491517e-05,0.0002015233953106803
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,4,7,0.7280642497935901,0.7255914857140964,0.0024727640794937056,0.011998909190073629,0.006757348480492617,0.005241560709581012
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,5,6,0.1173874008678737,0.11737758819106772,9.812676805984188e-06,8.476012883539582e-05,7.481035767723944e-05,9.949771158156384e-06
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,5,7,0.11819209039548023,0.11728321244704408,0.0009088779484361514,0.007797931852856417,0.0068763274065299,0.0009216044463265169
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,28,6,7,0.9931916803830615,0.9930435937281702,0.00014808665489129957,0.010869565217391304,7.401215891050771e-05,0.010795553058480796
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,1,0.6532248955156444,0.3705456990796048,0.28267919643603967,0.5952004219409283,0.285659294141464,0.30954112779946424
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,2,0.010329562223315297,0.006407201078933149,0.003922361144382149,0.3941127757283746,0.3907943053636064,0.0033184703647682334
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,3,0.01549243821468093,0.009591009389608891,0.005901428825072039,0.39528736500264333,0.3902956606725771,0.004991704330066238
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,4,0.6239627762698721,0.5925723504878962,0.03139042578197582,0.08870513061454614,0.03907198959186684,0.0496331410226793
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,5,0.6082304526748972,0.6081312282976532,9.922437724396715e-05,0.00038182512409316535,0.00022435513748918123,0.00015746998660398412
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,6,0.6520502092050209,0.55701177103062,0.09503843817440083,0.25417040358744397,0.10906386456505171,0.14510653902239226
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,0,7,0.6081101301810564,0.6081312282976532,-2.1098116596784955e-05,0.0001908761213972132,0.00022435513748918123,-3.347901609196803e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,1,2,0.013218567476175837,0.0063903971216144485,0.006828170354561389,0.5166026654619381,0.5115786393039148,0.005024026158023331
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,1,3,0.014060828366192877,0.009553405057765516,0.004507423308427362,0.5140489642184557,0.5107244614413676,0.0033245027770880675
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,1,4,0.5047908389810704,0.4766523250884284,0.028138513892641936,0.07695658487004502,0.04001660660704161,0.03693997826300341
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,1,5,0.4866078108633847,0.4866678556175404,-6.004475415566368e-05,0.00014570887367040654,0.00022438555200367447,-7.867667833326794e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,1,6,0.558805816054375,0.4533704477638918,0.10543536829048317,0.25378346915017463,0.11675719744327633,0.1370262717068983
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,1,7,0.48683029033223585,0.4866678556175404,0.00016243471469545856,0.00043725404459991256,0.00022438555200367447,0.0002128684925962381
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,2,3,0.46258503401360546,0.0038752121603556787,0.45870982185324977,0.994059703737123,0.984038801650648,0.010020902086474992
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,2,4,0.0067129810319256885,0.006431958797390799,0.00028102223453488947,0.041864317445975456,0.041583772323103,0.00028054512287245537
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,2,5,0.006359895248784137,0.0064337454771229,-7.385022833876227e-05,0.0001505797319680771,0.000224432979734375,-7.38532477662979e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,2,6,0.007145931984502798,0.006427504812525296,0.0007184271719775023,0.13188798554652212,0.13118195568741503,0.0007060298591070879
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,2,7,0.006435199042202933,0.0064337454771229,1.453565080033331e-06,0.00022588660492432798,0.000224432979734375,1.453625189952977e-06
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,3,4,0.010069471547888533,0.009646591781155098,0.0004228797667334347,0.0420003021604472,0.04157811985680813,0.00042218230363907233
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,3,5,0.0096527985633044,0.00965061124663581,2.1873166685896367e-06,0.0002266203353980964,0.00022443281506141863,2.187520336677755e-06
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,3,6,0.010500043032963249,0.00963657657829557,0.0008634664546676787,0.13197432993582484,0.13112572009979462,0.0008486098360302174
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,3,7,0.0096527985633044,0.00965061124663581,2.1873166685896367e-06,0.0002266203353980964,0.00022443281506141863,2.187520336677755e-06
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,4,5,0.9583270986084094,0.9581988743686788,0.00012822423973057884,0.0017921146953405018,0.00022327867601635852,0.0015688360193241433
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,4,6,0.8375592506207208,0.8371444627781843,0.00041478784253645706,0.03400447427293065,0.0326180295959697,0.0013864446769609531
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,4,7,0.9583270986084094,0.9581988743686788,0.00012822423973057884,0.0017921146953405018,0.00022327867601635852,0.0015688360193241433
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,5,6,0.8686218764028131,0.8685371422348994,8.473416791365818e-05,0.0005691519635742744,0.00022410052370569432,0.00034505143986858
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,5,7,0.999700733203651,0.9995512341062079,0.00014949909744310652,0.2,0.0001122292469417575,0.19988777075305825
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,29,6,7,0.8686218764028131,0.8685371422348994,8.473416791365818e-05,0.0005691519635742744,0.00022410052370569432,0.00034505143986858
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,30,0,1,0.6614544366302558,0.6613722250622779,8.221156797794116e-05,0.0002209456473707468,7.480017107850133e-05,0.00014614547629224548
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,30,0,2,0.5588059254825677,0.5587407625010179,6.516298154979339e-05,0.00016954899966090201,7.480401519235962e-05,9.47449844685424e-05
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,30,0,3,1.0,0.9998503889886297,0.00014961101137034305,1.0,3.740695021133225e-05,0.9999625930497886
kvzap-predictor-trace-20260818T071844Z::longbench__narrativeqa__row000005,kvzap-predictor-trace-20260818T071844Z,longbench__narrativeqa__row000005,30,0,4,0.9968576986383361,0.9967087920376567,0.0001489066006793438,0.023255813953488372,7.311619523721254e-05,0.02318269775825116
