trace_id,experiment_id,request_id,block_size,block_count,all_drop_block_fraction,all_keep_block_fraction,mixed_block_fraction,logical_cold_retention,physical_cold_retention_exact_span,physical_cold_retention_padded,internal_fragmentation_exact_span,internal_fragmentation_padded,physical_compression_factor_exact_span,physical_compression_factor_padded
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,kvzap-predictor-trace-20260818T072113Z,longbench__multi_news__row000129,8,182016,0.4377307489451477,0.10711695675105486,0.45515229430379744,0.319644329047148,0.5622602758544895,0.5623804813715793,0.43150113430764475,0.43162264759336344,1.7449852412543472,1.7446283309957924
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,kvzap-predictor-trace-20260818T072113Z,longbench__multi_news__row000129,16,91008,0.3684071729957806,0.06834563994374121,0.5632471870604782,0.319644329047148,0.6315824541158369,0.6317177711836466,0.4938992890570027,0.49400769832985386,1.5608393187828267,1.5605178643115214
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,kvzap-predictor-trace-20260818T072113Z,longbench__multi_news__row000129,32,45504,0.3047863924050633,0.04061181434599156,0.6546017932489452,0.319644329047148,0.6952034564237828,0.695351137487636,0.540214701043864,0.5403123518255097,1.42302012738222,1.4227285204501785
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T072129Z,longbench__multi_news__row000144,4,372960,0.5132400257400257,0.15531156156156156,0.3314484126984127,0.31533329042500696,0.4867795423826994,0.4868539615112313,0.35220512990026953,0.35230415000385584,2.003373874883507,2.0030824395307145
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T072129Z,longbench__multi_news__row000144,8,186624,0.4315790037722908,0.09821352023319616,0.470207475994513,0.31533329042500696,0.5685976754414194,0.5689697710840789,0.4454193113255268,0.4457819967760485,1.7271076447782208,1.726025169619384
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T072129Z,longbench__multi_news__row000144,16,93312,0.36156121399176955,0.06031378600823045,0.578125,0.31533329042500696,0.6384316470361073,0.6390551586535367,0.506081360645374,0.5065632658542317,1.5452312059835125,1.5437796955299137
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,kvzap-predictor-trace-20260818T072129Z,longbench__multi_news__row000144,32,46656,0.3001328875171468,0.03665123456790124,0.663215877914952,0.31533329042500696,0.6998086556821351,0.7005427903284632,0.5494006999418471,0.5498729060116988,1.4143291399277298,1.4128975003697677
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,kvzap-predictor-trace-20260818T072147Z,longbench__qmsum__row000016,4,474048,0.521738304981774,0.14633539219657082,0.3319263028216552,0.3025101075323272,0.47827408082649653,0.4784070191431176,0.36749633806296766,0.36767209629541414,2.048229548229548,2.04768262445165
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,kvzap-predictor-trace-20260818T072147Z,longbench__qmsum__row000016,8,237024,0.43643259754286484,0.09827274875118132,0.46529465370595385,0.3025101075323272,0.5635782774570377,0.563738647489787,0.46323320178821487,0.46338589898112725,1.7485468588263398,1.7480660264713757
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,kvzap-predictor-trace-20260818T072147Z,longbench__qmsum__row000016,16,118656,0.3597036812297735,0.06620819848975189,0.5740881202804746,0.3025101075323272,0.640467267632263,0.6412691177960094,0.5276728057459146,0.5282634090161237,1.5448173539343089,1.5429425516422028
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,kvzap-predictor-trace-20260818T072147Z,longbench__qmsum__row000016,32,59328,0.29154867853290184,0.04407699568500539,0.6643743257820928,0.3025101075323272,0.7083776461055403,0.7095276680509133,0.5729536226962524,0.5736457912017321,1.4006766806119697,1.3984669893245028
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,kvzap-predictor-trace-20260818T072204Z,longbench__qmsum__row000044,4,365760,0.5746363735783027,0.1175825678040245,0.3077810586176728,0.2593898350506443,0.42535850232985495,0.4254473759051432,0.3901853762652806,0.39031276312660285,2.275393061005253,2.2749443254428177
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,kvzap-predictor-trace-20260818T072204Z,longbench__qmsum__row000044,8,182880,0.4883202099737533,0.07289479440069992,0.4387849956255468,0.2593898350506443,0.5116820896501936,0.5117805342258975,0.4930644626862481,0.49316197529281014,1.9095409816025914,1.9091909068687363
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,kvzap-predictor-trace-20260818T072204Z,longbench__qmsum__row000044,16,91584,0.41141465758211043,0.044571104122990916,0.5440142382948987,0.2593898350506443,0.588742315853952,0.589628317035287,0.5594170351516052,0.560079074297375,1.6698617445838084,1.6674553897062747
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,kvzap-predictor-trace-20260818T072204Z,longbench__qmsum__row000044,32,45792,0.34047431865828093,0.026554856743535988,0.6329708245981831,0.2593898350506443,0.6595007219268885,0.6606943624072981,0.6066875646583448,0.6073981407900401,1.4972951924517,1.4946895033968042
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,kvzap-predictor-trace-20260818T072221Z,longbench__gov_report__row000003,4,620640,0.49445250064449603,0.16697602474864656,0.33857147460685744,0.33148602086073076,0.5055697377581806,0.5056648229803254,0.3443317586004641,0.34445505046802843,1.9500557413600892,1.949699516067608
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,kvzap-predictor-trace-20260818T072221Z,longbench__gov_report__row000003,8,310464,0.42213589981447125,0.1133529169243455,0.46451118326118324,0.33148602086073076,0.5779811634563317,0.5782664191227663,0.4264760829255371,0.42675899914161175,1.711867033119388,1.7110437249339725
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,kvzap-predictor-trace-20260818T072221Z,longbench__gov_report__row000003,16,155232,0.35675633889919606,0.0774582560296846,0.5657854050711194,0.33148602086073076,0.643258780072716,0.6436914984141718,0.4846770364747162,0.4850234597203862,1.54206812446508,1.5410548572771057
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,kvzap-predictor-trace-20260818T072221Z,longbench__gov_report__row000003,32,77760,0.2985468106995885,0.05460390946502058,0.646849279835391,0.33148602086073076,0.7016572226090095,0.7032438565276811,0.527567008249201,0.5286328948574571,1.4163833541576931,1.41325385568343
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T072239Z,longbench__gov_report__row000057,4,580896,0.5063539773040269,0.15726395086211645,0.33638207183385666,0.31995246951849554,0.49372502927602124,0.49382964799889784,0.3519622248285424,0.35209951282793445,1.9934828652750942,1.9930736925327648
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T072239Z,longbench__gov_report__row000057,8,290592,0.4302424017178725,0.10413225415703116,0.4656253441250964,0.31995246951849554,0.5700080078528622,0.570252118206241,0.4386877638373708,0.4389280472557937,1.733926205493253,1.7332040546496255
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T072239Z,longbench__gov_report__row000057,16,145440,0.36402640264026404,0.0683512101210121,0.5676223872387238,0.31995246951849554,0.6366333436660467,0.6371564372804298,0.4974305497791673,0.49784314997405293,1.556880016627243,1.555632911392405
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,kvzap-predictor-trace-20260818T072239Z,longbench__gov_report__row000057,32,72864,0.30304402722880985,0.043711572244180937,0.6532444005270093,0.31995246951849554,0.6985538506578495,0.6996349107942412,0.5419788049021753,0.5426865289565406,1.4219423903329438,1.4197939732357754
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T072258Z,longbench__multi_news__row000073,4,1020384,0.49372981152193685,0.1640264841471446,0.34224370433091855,0.32887030764888514,0.5062701884780632,0.5062701884780632,0.3504055440484717,0.3504055440484717,1.958136651160314,1.958136651160314
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T072258Z,longbench__multi_news__row000073,8,510336,0.4175347222222222,0.11038805806370705,0.47207721971407074,0.32887030764888514,0.5824542525166996,0.5826296766707436,0.4353714369362321,0.43554144112927373,1.705926503993916,1.7054207068816443
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T072258Z,longbench__multi_news__row000073,16,255168,0.3499263230499122,0.07388857536995234,0.5761851015801355,0.32887030764888514,0.6500513532160441,0.6502571580895036,0.49408565027694773,0.49424577098831673,1.5309627400307502,1.5304848319082898
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,kvzap-predictor-trace-20260818T072258Z,longbench__multi_news__row000073,32,127584,0.2901460998244294,0.05060195635816403,0.6592519438174066,0.32887030764888514,0.709836688932794,0.7100542540847368,0.5366958164090868,0.5368377757657399,1.4036388819967227,1.403214200047973
kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,kvzap-predictor-trace-20260818T072318Z,longbench__qmsum__row000010,4,1130976,0.47385709334238746,0.16062763489234078,0.36551527176527177,0.3339229810039266,0.5261697884608582,0.5262434115108423,0.3653702885893322,0.3654590752115351,1.8867909850870033,1.8865310431908862
kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,kvzap-predictor-trace-20260818T072318Z,longbench__qmsum__row000010,8,565632,0.3861132326318171,0.10510720751301199,0.5087795598551709,0.3339229810039266,0.6139886005872157,0.6141603877038452,0.45614139955601085,0.456293522523716,1.6204585781100578,1.6200112550519836
kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,kvzap-predictor-trace-20260818T072318Z,longbench__qmsum__row000010,16,282816,0.31407699705815795,0.06993946594252093,0.6159835369993211,0.3339229810039266,0.6859083713608547,0.6862287311188935,0.5131667800738204,0.513394053817207,1.4525433582171565,1.451873210592275
kvzap-predictor-trace-20260818T072318Z::longbench__qmsum__row000010,kvzap-predictor-trace-20260818T072318Z,longbench__qmsum__row000010,32,141408,0.25480170853134193,0.04684317718940937,0.6983551142792487,0.3339229810039266,0.745188413102692,0.7455304397042697,0.551894560982781,0.5521001380756712,1.3382430670359435,1.3376357611542398
kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,kvzap-predictor-trace-20260818T072338Z,longbench__qmsum__row000036,4,774720,0.49883828996282525,0.15365680503923998,0.34750490499793474,0.3173008144567362,0.5012152939171393,0.501301478107279,0.3669370861033776,0.36704592283521353,1.9720728694664253,1.9717416900643057
kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,kvzap-predictor-trace-20260818T072338Z,longbench__qmsum__row000036,8,387360,0.41259551838083436,0.10155152829409335,0.4858529533250723,0.3173008144567362,0.587430794418105,0.5875683017776538,0.4598498793869892,0.4599762895704874,1.688384011926318,1.687996726184066
kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,kvzap-predictor-trace-20260818T072338Z,longbench__qmsum__row000036,16,193824,0.3386732293214463,0.0671846623741126,0.5941421083044411,0.3173008144567362,0.6614988431305713,0.6620030367822504,0.520330507374591,0.5206958324556682,1.502676160172716,1.5015519025175308
kvzap-predictor-trace-20260818T072338Z::longbench__qmsum__row000036,kvzap-predictor-trace-20260818T072338Z,longbench__qmsum__row000036,32,97056,0.2757686284207056,0.04413946587537092,0.6800919057039235,0.3173008144567362,0.7248116213731627,0.7260491876091021,0.5622299572741305,0.5629761455947419,1.3735364813862252,1.3712330109317918
kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,kvzap-predictor-trace-20260818T072355Z,longbench__2wikimqa__row000062,4,233568,0.5299698588847788,0.1604372174270448,0.3095929236881765,0.31164666632404836,0.47004659608729915,0.4701750779456607,0.3369877179874993,0.3371688952852875,2.0401109523409264,2.0395966386554623
kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,kvzap-predictor-trace-20260818T072355Z,longbench__2wikimqa__row000062,8,116928,0.46322523262178433,0.10727114121510674,0.42950362616310894,0.31164666632404836,0.5369599479220201,0.5376023572138281,0.4196091020753242,0.42030264164170544,1.8032898940517408,1.801282431870807
kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,kvzap-predictor-trace-20260818T072355Z,longbench__2wikimqa__row000062,16,58464,0.40233305966064586,0.07053913519430761,0.5271278051450465,0.31164666632404836,0.597689039640936,0.5985884126494673,0.47858059014889864,0.4793640175147387,1.6314140911718444,1.629114535789078
kvzap-predictor-trace-20260818T072355Z::longbench__2wikimqa__row000062,kvzap-predictor-trace-20260818T072355Z,longbench__2wikimqa__row000062,32,29376,0.34303513071895425,0.04503676470588235,0.6119281045751634,0.31164666632404836,0.6574416692363039,0.6612190358721348,0.5259706208064622,0.5286786232447277,1.4915379226429704,1.4834971395041807
kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T072412Z,longbench__2wikimqa__row000089,4,270720,0.5268173758865248,0.16574320330969267,0.3074394208037825,0.3174907998581183,0.4732105908781886,0.473308504034761,0.3290708069975444,0.3292096018735363,2.038495296435634,2.0381018963558506
kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T072412Z,longbench__2wikimqa__row000089,8,135360,0.461362293144208,0.11300236406619385,0.4256353427895981,0.3174907998581183,0.5386461381573113,0.5387809996748544,0.41057629978701293,0.4107238376080099,1.805580018000058,1.8051549317577853
kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T072412Z,longbench__2wikimqa__row000089,16,67680,0.4020094562647754,0.07910756501182033,0.5188829787234043,0.3174907998581183,0.5979962903845586,0.5981496260825869,0.46907563648271666,0.4692117389800356,1.6360336134453781,1.6356368056854311
kvzap-predictor-trace-20260818T072412Z::longbench__2wikimqa__row000089,kvzap-predictor-trace-20260818T072412Z,longbench__2wikimqa__row000089,32,33984,0.3448093220338983,0.05602636534839925,0.5991643126177024,0.3174907998581183,0.6555470574325323,0.6581537642990157,0.5156857219349293,0.5176039140393425,1.499497692062463,1.4938508839354343
kvzap-predictor-trace-20260818T072428Z::longbench__2wikimqa__row000106,kvzap-predictor-trace-20260818T072428Z,longbench__2wikimqa__row000106,4,189792,0.5427678721969313,0.1547905075029506,0.302441620300118,0.30269212523719163,0.45724752266498,0.45740565043221587,0.3380125419313191,0.3382413948074995,2.073005783358516,2.072357935309131
kvzap-predictor-trace-20260818T072428Z::longbench__2wikimqa__row000106,kvzap-predictor-trace-20260818T072428Z,longbench__2wikimqa__row000106,8,95040,0.47562079124579126,0.10451388888888889,0.4198653198653199,0.30269212523719163,0.5245835968796121,0.5253742357157917,0.42298591294562116,0.4238542649035857,1.8294647783704248,1.826944623014051
kvzap-predictor-trace-20260818T072428Z::longbench__2wikimqa__row000106,kvzap-predictor-trace-20260818T072428Z,longbench__2wikimqa__row000106,16,47520,0.4156986531986532,0.07018097643097643,0.5141203703703704,0.30269212523719163,0.584303183639047,0.5854100780096985,0.4819605066123009,0.4829400165670244,1.6568335137836263,1.653940804788826
kvzap-predictor-trace-20260818T072428Z::longbench__2wikimqa__row000106,kvzap-predictor-trace-20260818T072428Z,longbench__2wikimqa__row000106,32,23904,0.35847556894243643,0.048150937081659975,0.5933734939759037,0.30269212523719163,0.6419881931267131,0.6466371494834493,0.5285082677876484,0.5318980273883274,1.5184331445494375,1.5082792503184328
kvzap-predictor-trace-20260818T072443Z::longbench__2wikimqa__row000118,kvzap-predictor-trace-20260818T072443Z,longbench__2wikimqa__row000118,4,145152,0.5434441137566137,0.1511794532627866,0.30537643298059963,0.29909188034188033,0.4565911910669975,0.456782464846981,0.3449460125524118,0.34522031084955485,2.0447863553686974,2.0440346554327955
kvzap-predictor-trace-20260818T072443Z::longbench__2wikimqa__row000118,kvzap-predictor-trace-20260818T072443Z,longbench__2wikimqa__row000118,8,72576,0.4728835978835979,0.10028108465608465,0.42683531746031744,0.29909188034188033,0.5271419216983733,0.5273779983457403,0.43261602230714163,0.43287000731911335,1.8005513821019619,1.7998320268757
kvzap-predictor-trace-20260818T072443Z::longbench__2wikimqa__row000118,kvzap-predictor-trace-20260818T072443Z,longbench__2wikimqa__row000118,16,36288,0.4098324514991182,0.06586199294532628,0.5243055555555556,0.29909188034188033,0.5901933416046319,0.5904604356217259,0.49323067669875414,0.49345991314904747,1.6268870349136055,1.626222596964587
kvzap-predictor-trace-20260818T072443Z::longbench__2wikimqa__row000118,kvzap-predictor-trace-20260818T072443Z,longbench__2wikimqa__row000118,32,18144,0.3464506172839506,0.042328042328042326,0.611221340388007,0.29909188034188033,0.6535859525778881,0.6538737248414668,0.5423832486573562,0.5425846474953617,1.483069928607988,1.4824750192159877
kvzap-predictor-trace-20260818T072458Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T072458Z,longbench__2wikimqa__row000134,4,260064,0.5306578380706287,0.1548464993232435,0.3144956626061277,0.30795370626788515,0.46933847964552755,0.46947213760423395,0.3438558319350457,0.34404263511908173,2.051260950813489,2.0507179584840984
kvzap-predictor-trace-20260818T072458Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T072458Z,longbench__2wikimqa__row000134,8,130176,0.46154437069813176,0.10385170845624385,0.4346039208456244,0.30795370626788515,0.5385329163974276,0.5392012061909597,0.42816177639061737,0.4288705167346706,1.8039774107461457,1.8018794677518675
kvzap-predictor-trace-20260818T072458Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T072458Z,longbench__2wikimqa__row000134,16,65088,0.398890732546706,0.06726278269419862,0.5338464847590954,0.30795370626788515,0.6011386888827348,0.6019415982030216,0.4877160429646573,0.4883993610223642,1.626563186809037,1.6245142291631467
kvzap-predictor-trace-20260818T072458Z::longbench__2wikimqa__row000134,kvzap-predictor-trace-20260818T072458Z,longbench__2wikimqa__row000134,32,32544,0.3384648475909538,0.04477015732546706,0.6167649950835792,0.30795370626788515,0.6615472783777963,0.662451152343149,0.5344947876997854,0.5351299410098007,1.4855887822617582,1.483664741413518
kvzap-predictor-trace-20260818T072514Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T072514Z,longbench__2wikimqa__row000055,4,306144,0.5219961848019232,0.15432606877809135,0.32367774641998537,0.3115545160952904,0.4781623453884574,0.4783413090661855,0.3484336039840515,0.3486773770312564,2.0266592925689353,2.025945973745452
kvzap-predictor-trace-20260818T072514Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T072514Z,longbench__2wikimqa__row000055,8,153216,0.4491436925647452,0.10098162071846283,0.449874686716792,0.3115545160952904,0.5513462317931016,0.5517638137078005,0.4349203855405972,0.4353480450236967,1.77158412655136,1.7703127808736294
kvzap-predictor-trace-20260818T072514Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T072514Z,longbench__2wikimqa__row000055,16,76608,0.38382414369256473,0.06659878863826232,0.5495770676691729,0.3115545160952904,0.6159210663947072,0.617190973039408,0.4941648644704197,0.49520564994491995,1.594507282050763,1.5913791710430638
kvzap-predictor-trace-20260818T072514Z::longbench__2wikimqa__row000055,kvzap-predictor-trace-20260818T072514Z,longbench__2wikimqa__row000055,32,38304,0.32490079365079366,0.045034461152882205,0.6300647451963242,0.3115545160952904,0.6748385240971732,0.6762113961454983,0.5383273109487919,0.5392646177346379,1.4612459892056309,1.4584058346599533
kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,kvzap-predictor-trace-20260818T072530Z,longbench__2wikimqa__row000167,4,324576,0.5350826924972888,0.1511941733215025,0.31372313418120873,0.30360445332149727,0.464964923312127,0.4651236622774572,0.3470379417896645,0.3472607868735131,2.0844466796405223,2.083776238625505
kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,kvzap-predictor-trace-20260818T072530Z,longbench__2wikimqa__row000167,8,162432,0.46549940898345155,0.10007264578408195,0.43442794523246653,0.30360445332149727,0.5347360926172511,0.5352123095132416,0.4322349706459618,0.43274015203870075,1.826191903186345,1.8246489040556504
kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,kvzap-predictor-trace-20260818T072530Z,longbench__2wikimqa__row000167,16,81216,0.40120173364854217,0.06514726162332546,0.5336510047281324,0.30360445332149727,0.5989251985007644,0.5995956009271588,0.4930845219378263,0.493651299555848,1.6393344355649018,1.637584419663892
kvzap-predictor-trace-20260818T072530Z::longbench__2wikimqa__row000167,kvzap-predictor-trace-20260818T072530Z,longbench__2wikimqa__row000167,32,40608,0.3444887706855792,0.04435086682427108,0.6111603624901497,0.30360445332149727,0.6556073383636633,0.6563840804852789,0.5369111424541608,0.5374591457229798,1.5034878061969394,1.5017824349141191
kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,kvzap-predictor-trace-20260818T072546Z,longbench__musique__row000068,4,479520,0.5084709709709709,0.16049174174174174,0.33103728728728726,0.3214825105971096,0.4915567320850439,0.4916766796835887,0.34599103295061756,0.3461505825250957,1.9954218082836273,1.9949533305568485
kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,kvzap-predictor-trace-20260818T072546Z,longbench__musique__row000068,8,239904,0.4339235694277711,0.10545885020674936,0.4606175803654795,0.3214825105971096,0.5662267197356563,0.5665865625312907,0.4322371244734016,0.4325977143530382,1.7409206792053489,1.7398512947611315
kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,kvzap-predictor-trace-20260818T072546Z,longbench__musique__row000068,16,120096,0.3666316946442846,0.06737942978950173,0.5659888755662137,0.3214825105971096,0.6338604769533727,0.6347001101431862,0.492818179574307,0.49348912114638793,1.560630331216152,1.5586264977223137
kvzap-predictor-trace-20260818T072546Z::longbench__musique__row000068,kvzap-predictor-trace-20260818T072546Z,longbench__musique__row000068,32,60192,0.30653575225943647,0.04264686337054758,0.6508173843700159,0.3214825105971096,0.6947896849237342,0.6965888989019058,0.5372952167066237,0.53849033324549,1.427456640221572,1.4238686965239082
kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T072604Z,longbench__musique__row000135,4,551232,0.5015782828282829,0.164475211889005,0.3339465052827122,0.32686515712315845,0.49842922200449963,0.49848682778140646,0.34420948312655786,0.3442852671194485,1.9736396526963929,1.9734189785957277
kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T072604Z,longbench__musique__row000135,8,275616,0.4270833333333333,0.10891965633344944,0.4639970103332172,0.32686515712315845,0.5729134915451048,0.5729915088177662,0.429468563846127,0.4295462461606662,1.7243240415652512,1.7240959184803677
kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T072604Z,longbench__musique__row000135,16,137952,0.36148805381582,0.07019108095569473,0.5683208652284852,0.32686515712315845,0.6385604906016402,0.6392626460555918,0.4881218585647352,0.4886840969983198,1.551578918222973,1.5499181307253176
kvzap-predictor-trace-20260818T072604Z::longbench__musique__row000135,kvzap-predictor-trace-20260818T072604Z,longbench__musique__row000135,32,69120,0.30072337962962964,0.044603587962962966,0.6546730324074074,0.32686515712315845,0.6996099136366936,0.7015603454532259,0.532789414855406,0.5340883229196839,1.419345360968357,1.4154912500505192
kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,kvzap-predictor-trace-20260818T072622Z,longbench__musique__row000191,4,579744,0.498601106695369,0.16138330021526742,0.3400155930893636,0.326962920410163,0.5014137305234685,0.5014611711450614,0.34791789592834127,0.34797958600950174,1.9638011614975082,1.9636210857655412
kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,kvzap-predictor-trace-20260818T072622Z,longbench__musique__row000191,8,290016,0.42294563058589874,0.10540452940527419,0.4716498400088271,0.326962920410163,0.5771755406505749,0.5774127437585393,0.4335121685135509,0.4337448836306056,1.7129368783423529,1.712252054220966
kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,kvzap-predictor-trace-20260818T072622Z,longbench__musique__row000191,16,145152,0.35534474206349204,0.06646136463844797,0.5781938932980599,0.326962920410163,0.6450794587283843,0.645696186809092,0.49314318416728065,0.4936273016789031,1.5369626295672327,1.5355298976814042
kvzap-predictor-trace-20260818T072622Z::longbench__musique__row000191,kvzap-predictor-trace-20260818T072622Z,longbench__musique__row000191,32,72576,0.2943259479717813,0.041046626984126984,0.6646274250440917,0.326962920410163,0.7057594639727294,0.706813508328848,0.5367218760770357,0.537412745289466,1.4077284408055937,1.4056753298833236
kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,kvzap-predictor-trace-20260818T072640Z,longbench__2wikimqa__row000017,4,608544,0.4976402692327917,0.16596992164905086,0.3363898091181574,0.32965894148586455,0.5023948060486522,0.5024786324786324,0.3438249410286694,0.3439344079971738,1.9614765318080623,1.961158882778067
kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,kvzap-predictor-trace-20260818T072640Z,longbench__2wikimqa__row000017,8,304416,0.4240940029433407,0.11227070850415222,0.4636352885525071,0.32965894148586455,0.5760634451019067,0.5763149243918475,0.4277384821257886,0.42798819268174426,1.7170642742561018,1.7163342096341212
kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,kvzap-predictor-trace-20260818T072640Z,longbench__2wikimqa__row000017,16,152352,0.3597392879647133,0.07576533291325352,0.5644953791220332,0.32965894148586455,0.6407347140039448,0.6413214990138068,0.48549854677635745,0.4859692962222564,1.5477584897716765,1.5463750262896974
kvzap-predictor-trace-20260818T072640Z::longbench__2wikimqa__row000017,kvzap-predictor-trace-20260818T072640Z,longbench__2wikimqa__row000017,32,76320,0.30179507337526207,0.05134958071278826,0.6468553459119497,0.32965894148586455,0.6994263642340566,0.7006837606837607,0.528672411645685,0.5295182220804324,1.4206331498549731,1.418137732140561
kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T072657Z,longbench__2wikimqa__row000083,4,597600,0.5027493306559572,0.1643206157965194,0.3329300535475234,0.32592913319946454,0.49725066934404283,0.49725066934404283,0.34453756768307664,0.34453756768307664,1.9806445084912836,1.9806445084912836
kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T072657Z,longbench__2wikimqa__row000083,8,298944,0.4288361699850139,0.11132519803040035,0.45983863198458574,0.32592913319946454,0.571214859437751,0.5714390896921018,0.42941061876387837,0.4296345155962658,1.7309212890858992,1.7302599313388916
kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T072657Z,longbench__2wikimqa__row000083,16,149472,0.3641350888460715,0.07683044315992293,0.5590344679940056,0.32592913319946454,0.6358668005354753,0.6361713520749666,0.48742545934935816,0.48767084192584487,1.5590966316384471,1.5583679171631672
kvzap-predictor-trace-20260818T072657Z::longbench__2wikimqa__row000083,kvzap-predictor-trace-20260818T072657Z,longbench__2wikimqa__row000083,32,74880,0.3061832264957265,0.05500801282051282,0.6388087606837607,0.32592913319946454,0.6939658634538153,0.6954886211512717,0.5303383777735982,0.531366692010086,1.4314061283702497,1.42834008097166
kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,kvzap-predictor-trace-20260818T072715Z,longbench__2wikimqa__row000124,4,585504,0.4893920451440127,0.16997151172323333,0.340636443132754,0.3362686403958393,0.5106605636883039,0.5107963942537691,0.3415026256049598,0.34167773269601925,1.929584436196748,1.929086667164213
kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,kvzap-predictor-trace-20260818T072715Z,longbench__2wikimqa__row000124,8,292896,0.4159360319021086,0.11386294111220364,0.4702010269856878,0.3362686403958393,0.584249976080152,0.5845669140662375,0.4244438953135578,0.4247559478576022,1.6929212448084334,1.6920274593289997
