trace_id,request_id,category,task,length_bucket,policy_family,policy_id,block_size,margin,logical_removed_fraction,logical_compression_factor,cold_removed_fraction,newly_dropped_fraction,recovered_keep_fraction,mixed_block_fraction,physical_compression_factor_padded,score_margin_abs_p50,logical_total
kvzap-predictor-trace-20260818T071904Z::longbench__qasper__row000016,longbench__qasper__row000016,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.3825264300217041,1.6195025157678407,0.3856367961151343,0.0,0.258187359717105,0.00033169602529358627,1.6192867791690995,1.65625,4570560
kvzap-predictor-trace-20260818T071904Z::longbench__qasper__row000016,longbench__qasper__row000016,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.42373057130854863,1.7352994106779596,0.42717597298098503,0.006320450246333234,0.2229686330975875,0.00030170223577235774,1.735074116928908,1.65625,4570560
kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000073,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.43604469150844416,1.7731901534445316,0.4417862531289648,0.0,0.21992586210837933,0.0001971068147538736,1.7727313634318285,1.6875,2836512
kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000073,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.47823101048047745,1.9165569822784263,0.4845280549554801,0.0,0.177184060281864,0.000165683989213401,1.9161064395495127,1.6875,2836512
kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000073,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5215497061179364,2.090081274454179,0.528417143869515,0.012567651361885495,0.1458626227297146,0.0001456876456876457,2.0896101178987445,1.6875,2836512
kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000073,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.36028685935402355,1.563200654265456,0.3650308895975494,0.0,0.2966812256397947,0.0003940515350877193,1.5623689080814311,1.6875,2836512
kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000073,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.4012265768662357,1.6700808041318207,0.40650967550206313,0.0,0.255202439735281,0.0003312317251461988,1.6692827381652975,1.6875,2836512
kvzap-predictor-trace-20260818T071923Z::longbench__qasper__row000073,longbench__qasper__row000073,retrieval,qasper,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.444168753736984,1.7991072051512664,0.45001728788762013,0.006584041993850655,0.21827886934357463,0.00029125548245614033,1.7982928177636217,1.6875,2836512
kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__gov_report__row000096,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.47965313812700766,1.9217950049712853,0.5035424773022049,0.0,0.19157344357976655,0.0008910057024364956,1.9202277512529284,1.875,777024
kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__gov_report__row000096,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5140870809653241,2.057981915744532,0.5396914180717682,0.0,0.1554245028102032,0.0008478054259547261,2.056271832327723,1.875,777024
kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__gov_report__row000096,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5496226628778519,2.220360390222715,0.5769968655425853,0.010677421098140943,0.128796476437527,0.0007722049421116296,2.2185472818638647,1.875,777024
kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__gov_report__row000096,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.41485205090190264,1.7089695034244317,0.4355139429312581,0.0,0.2596019779507134,0.0017792443064182195,1.7052565047930053,1.875,777024
kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__gov_report__row000096,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.449548533893419,1.816690592311685,0.4719384997838305,0.0,0.22317742109814095,0.0016929779158040028,1.8126982942032772,1.875,777024
kvzap-predictor-trace-20260818T071940Z::longbench__gov_report__row000096,longbench__gov_report__row000096,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.4853312124207232,1.942997174364232,0.5095033506268914,0.005616353220925205,0.19122892347600517,0.0015420117322291235,1.93883743213031,1.875,777024
kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__gov_report__row000109,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4781635802469136,1.9163093301789147,0.5004037467700259,0.0,0.18853207768087854,0.0,1.9163093301789147,1.90625,829440
kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__gov_report__row000109,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5120466820987655,2.0493763712913364,0.5358628068475452,0.0,0.15307301760335917,0.0,2.0493763712913364,1.90625,829440
kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__gov_report__row000109,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5472125771604939,2.2085419107466184,0.5726643249354005,0.010460826469638243,0.1267323259851421,0.0,2.2085419107466184,1.90625,829440
kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__gov_report__row000109,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.41495949074074073,1.7092833473465552,0.43425993217054265,0.0,0.25467589228036175,0.0,1.7092833473465552,1.90625,829440
kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__gov_report__row000109,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.4498553240740741,1.817703676431915,0.4707788275193798,0.0,0.21815699693152454,0.0,1.817703676431915,1.90625,829440
kvzap-predictor-trace-20260818T071955Z::longbench__gov_report__row000109,longbench__gov_report__row000109,summarization,gov_report,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.48565779320987656,1.9442308774166932,0.5082465277777778,0.005615865229328165,0.18630516190245477,0.0,1.9442308774166932,1.90625,829440
kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__multi_news__row000054,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4733363666060012,1.898745112806938,0.5002280909404744,0.0,0.19889067662869261,0.0006156422379826635,1.8971691640291273,1.875,685728
kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__multi_news__row000054,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5078267184656307,2.0318047271531303,0.5366779479212901,0.0,0.1624408196478769,0.000523295902285264,2.03027073118738,1.875,685728
kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__multi_news__row000054,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5440072448551029,2.1930172984486083,0.5749140035508211,0.010957612072791834,0.13516237609113774,0.0004863573680063042,2.1913563676803314,1.875,685728
kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__multi_news__row000054,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.40114739371879227,1.6698599780835262,0.4239378359717907,0.0,0.27518093159737633,0.0018961780929866035,1.667983420576388,1.875,685728
kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__multi_news__row000054,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.435440874515843,1.771293660592973,0.4601796370271736,0.0,0.2389391305419934,0.0017484239558707643,1.7693466818041077,1.875,685728
kvzap-predictor-trace-20260818T072011Z::longbench__multi_news__row000054,longbench__multi_news__row000054,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.47074496010079797,1.8894482331060136,0.49748945849977805,0.005582063421610692,0.20721137249099966,0.0015883569739952718,1.8874355925485533,1.875,685728
kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__multi_news__row000127,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4760594079480941,1.9086133335913238,0.49938850604049684,0.0,0.20126791943168282,0.0,1.9086133335913238,1.8125,789120
kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__multi_news__row000127,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.511536901865369,2.0472375575941224,0.5366045601497362,0.0,0.16405186532244342,0.0,2.0472375575941224,1.8125,789120
kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__multi_news__row000127,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5485908353609084,2.2152851079120532,0.5754743066190233,0.011122543389484431,0.1363046622426408,0.0,2.2152851079120532,1.8125,789120
kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__multi_news__row000127,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.4021492295214923,1.672658210676253,0.421856389314276,0.0,0.2788000361579037,0.0009131838260278627,1.671439464542913,1.8125,789120
kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__multi_news__row000127,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.4384478913219789,1.7807786393219176,0.4599338523055981,0.0,0.24072257316658158,0.0008176180767923887,1.7795417643875158,1.8125,789120
kvzap-predictor-trace-20260818T072026Z::longbench__multi_news__row000127,longbench__multi_news__row000127,summarization,multi_news,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.4754359286293593,1.9063448195891233,0.4987344733707674,0.005762665900969882,0.20768461800238217,0.0006583418280665987,1.905203383937884,1.8125,789120
kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qmsum__row000042,summarization,qmsum,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.522493961352657,2.0942143534619033,0.5493100106923282,0.0,0.19165302281030028,0.0005842681623931624,2.092995410097785,1.96875,755136
kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qmsum__row000042,summarization,qmsum,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5578465336045427,2.2616581707528916,0.5864769892185691,0.0,0.15448604428405951,0.0005174946581196581,2.260398955913695,1.96875,755136
kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qmsum__row000042,summarization,qmsum,"[1024,4096)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5937711882362912,2.461666851394259,0.6242454112091241,0.010621324512162524,0.12733894680566693,0.0004729789886039886,2.4603033936297765,1.96875,755136
kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qmsum__row000042,summarization,qmsum,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.44786634460547503,1.8111556689755741,0.4708522676646173,0.0,0.27011076583801125,0.0017806267806267807,1.8097666660275706,1.96875,755136
kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qmsum__row000042,summarization,qmsum,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.4845670183913891,1.9401164374059021,0.5094365365766729,0.0,0.23152649692595562,0.00161369301994302,1.9386719792971718,1.96875,755136
kvzap-predictor-trace-20260818T072041Z::longbench__qmsum__row000042,longbench__qmsum__row000042,summarization,qmsum,"[1024,4096)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.5216649716077634,2.0905849261367413,0.548438474561169,0.0057652254299206986,0.1982897843713802,0.001379985754985755,2.0891505466778804,1.96875,755136
kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__gov_report__row000180,summarization,gov_report,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.46788158559551696,1.8792809512505664,0.48059683887709365,0.0,0.20691864236848315,0.0003124410488587059,1.8787437503033833,1.796875,1393344
kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__gov_report__row000180,summarization,gov_report,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5053712507464058,2.021718311984538,0.5191053314460958,0.0,0.16841014979948102,0.0002947557064704773,2.021131786454072,1.796875,1393344
kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__gov_report__row000180,summarization,gov_report,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5440235864223049,2.1930958931708147,0.5588080915310215,0.011227589054022175,0.1399349787685775,0.0002711752499528391,2.192460929386514,1.796875,1393344
kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__gov_report__row000180,summarization,gov_report,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.3946075053970879,1.6518209408194233,0.4053314460957773,0.0,0.2821840351497995,0.0009667987172231655,1.651178885296878,1.796875,1393344
kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__gov_report__row000180,summarization,gov_report,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.43278759588443344,1.7630079891487267,0.44454912715263034,0.0,0.24296635409294645,0.0008665817770232032,1.762352393576654,1.796875,1393344
kvzap-predictor-trace-20260818T072057Z::longbench__gov_report__row000180,longbench__gov_report__row000180,summarization,gov_report,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.4720499747370355,1.8941186706107533,0.4848785090823307,0.0060273649445623965,0.20866433710780843,0.00077815506508206,1.8934391476871228,1.796875,1393344
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__multi_news__row000129,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4643104058138787,1.8667527068904712,0.47606742499175736,0.0,0.20428824596109463,0.00040106364275668073,1.8664119273993087,1.78125,1492704
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__multi_news__row000129,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5024016817801787,2.0096530944428066,0.5151232278272337,0.0,0.1652324431256182,0.0003653524964838256,2.009293310001346,1.78125,1492704
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__multi_news__row000129,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5410436362467039,2.1788563771555687,0.5547436531486977,0.011214831300142872,0.13682684910429718,0.00033513537271448663,2.178468435861811,1.78125,1492704
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__multi_news__row000129,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.38804009368233755,1.6340939817729,0.3978658369051544,0.0,0.28248983404769756,0.0010383702531645569,1.6337559540487532,1.78125,1492704
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__multi_news__row000129,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.42692925054129954,1.7449852412543472,0.4377397241455105,0.0,0.24261594680734147,0.0009614539381153306,1.7446283309957924,1.78125,1492704
kvzap-predictor-trace-20260818T072113Z::longbench__multi_news__row000129,longbench__multi_news__row000129,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.46693919223101166,1.875958587511405,0.47876277612924495,0.0061174304868666885,0.20771032531047368,0.0008460794655414909,1.8755955851309785,1.78125,1492704
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__multi_news__row000144,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4621274574461403,1.8591765165255025,0.4735490281264079,0.0,0.2111176814485851,0.00032979407979407977,1.8588983916635045,1.78125,1528416
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__multi_news__row000144,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.500842048238176,2.003373874883507,0.5132204576173006,0.0,0.1714462519576924,0.00029761904761904765,2.0030824395307145,1.78125,1528416
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__multi_news__row000144,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.540418969704583,2.1758948565766603,0.5537755304541846,0.011471943318100877,0.14236312243890928,0.0002708065208065208,2.1755820375441974,1.78125,1528416
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__multi_news__row000144,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.3806182348261206,1.6145131423416534,0.39002528909484885,0.0,0.2946414204801442,0.0006590792181069959,1.613464965248161,1.78125,1528416
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__multi_news__row000144,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.42099729393044827,1.7271076447782208,0.4314023245585806,0.0,0.2532643850164124,0.0005947788065843621,1.726025169619384,1.78125,1528416
kvzap-predictor-trace-20260818T072129Z::longbench__multi_news__row000144,longbench__multi_news__row000144,summarization,multi_news,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.46111595272491257,1.8556867753955313,0.47251252386775655,0.006044710476067881,0.21819889618330437,0.0005411951303155006,1.8545496903453766,1.78125,1528416
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qmsum__row000016,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4707453634707733,1.8894496731438226,0.4798999375400925,0.0,0.21758995492758026,0.0003100951802349129,1.8889067002388893,1.765625,1932480
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qmsum__row000016,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5117734724292101,2.048229548229548,0.5217259191735035,0.0,0.1757639732941693,0.0002657958687727825,2.04768262445165,1.765625,1932480
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qmsum__row000016,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5530447921841365,2.237360662798183,0.5637998413180728,0.011873712819473987,0.14556376396907392,0.00023204401242068315,2.2367909328296016,1.765625,1932480
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qmsum__row000016,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.38643297731412485,1.6298137986988344,0.39394793038252474,0.0,0.30354196208514805,0.0007045700013500743,1.6293548278304273,1.765625,1932480
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qmsum__row000016,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.42809653916211293,1.7485468588263398,0.4364217225429623,0.0,0.2610681699247105,0.0006412852706898879,1.7480660264713757,1.765625,1932480
kvzap-predictor-trace-20260818T072147Z::longbench__qmsum__row000016,longbench__qmsum__row000016,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.470230998509687,1.8876151628103242,0.47937556973564266,0.006354662547688983,0.2244689852797191,0.0005906574861617389,1.8870990422323954,1.765625,1932480
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qmsum__row000044,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.5205525947976015,2.0857345125850677,0.5336714631051607,0.0,0.20693870184419505,0.000385498687664042,2.085325560957159,1.890625,1499616
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qmsum__row000044,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.5605154919659433,2.275393061005253,0.574641497670145,0.0,0.1659686672792107,0.00035542432195975504,2.2749443254428177,1.890625,1499616
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qmsum__row000044,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.6003883660883853,2.502429647033695,0.6155192404454071,0.011489302356106845,0.13658022686005555,0.00031714785651793524,2.501945343521639,1.890625,1499616
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qmsum__row000044,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.434752630006615,1.7691369355892852,0.44570918378508456,0.0,0.29490098116427116,0.0008858267716535433,1.7687988903252592,1.890625,1499616
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qmsum__row000044,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.47631393636771013,1.9095409816025914,0.48831791034980637,0.0,0.25229225459954935,0.0007874015748031496,1.9091909068687363,1.890625,1499616
kvzap-predictor-trace-20260818T072204Z::longbench__qmsum__row000044,longbench__qmsum__row000044,summarization,qmsum,"[4096,8192)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.5181013005996201,2.0751249199142614,0.5311583918531645,0.0062696889151407755,0.21572146201133208,0.0007053805774278215,2.0747545628617914,1.890625,1499616
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__gov_report__row000003,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4478555276062708,1.8111201868320237,0.4545073618524535,0.0,0.21400661728681572,0.00021268368136117557,1.8107764594919455,1.75,2518848
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__gov_report__row000003,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.4871941458952664,1.9500557413600892,0.49443026224181946,0.0,0.17408371689744978,0.00019012632121680846,1.949699516067608,1.75,2518848
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__gov_report__row000003,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.527750781309551,2.1175260019974376,0.5355892705190686,0.011735772672184832,0.14466048129238546,0.00016756896107244135,2.117155796431465,1.75,2518848
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__gov_report__row000003,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.3765181543308687,1.6038959385044853,0.3821104406797143,0.0,0.28640353845955496,0.00042517006802721087,1.6030874820524832,1.75,2518848
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__gov_report__row000003,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.4158424803719796,1.711867033119388,0.4220188365436683,0.0,0.24649514259560093,0.0003800762729334158,1.7110437249339725,1.75,2518848
kvzap-predictor-trace-20260818T072221Z::longbench__gov_report__row000003,longbench__gov_report__row000003,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.45608151027771426,1.838510767505956,0.4628555220339857,0.00618658299167118,0.2118450400969547,0.0003349824778396207,1.8376737833704928,1.75,2518848
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__gov_report__row000057,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4594420033361813,1.8499402583473672,0.4667338293035751,0.0,0.21331370117792933,0.00015837602600121193,1.8495400417630792,1.78125,2359584
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__gov_report__row000057,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.4983653898314279,1.9934828652750942,0.5062749707239788,0.0,0.17377255975752565,0.00013943976202280615,1.9930736925327648,1.78125,2359584
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__gov_report__row000057,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5385593392733634,2.1671258844534576,0.5471068402562513,0.011667355514224702,0.14460804573947786,0.00011706054095741751,2.166719925951229,1.78125,2359584
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__gov_report__row000057,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m-0.25,8,-0.25,0.38400836757665757,1.623398675183215,0.39010298270992627,0.0,0.28994454777157813,0.00031659508864662484,1.622679709076505,1.78125,2359584
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__gov_report__row000057,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.00,8,0.0,0.42327418731437405,1.733926205493253,0.42999199214713785,0.0,0.2500555383343666,0.00027874132804757185,1.7332040546496255,1.78125,2359584
kvzap-predictor-trace-20260818T072239Z::longbench__gov_report__row000057,longbench__gov_report__row000057,summarization,gov_report,"[8192,16384)",margin_aware_block_coalescing,coalesce_B8_m+0.25,8,0.25,0.4626120536501349,1.8608530518638624,0.46995419163739066,0.005987807398222774,0.21608114624233657,0.00023400506552141834,1.8601547669351228,1.78125,2359584
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,longbench__multi_news__row000073,summarization,multi_news,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m-0.25,4,-0.25,0.4489724164724165,1.8147911826812235,0.4530274876909085,0.0,0.21810220466020636,0.0,1.8147911826812235,1.734375,4118400
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,longbench__multi_news__row000073,summarization,multi_news,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.00,4,0.0,0.4893104118104118,1.958136651160314,0.49372981152193685,0.0,0.17739988082917804,0.0,1.958136651160314,1.734375,4118400
kvzap-predictor-trace-20260818T072258Z::longbench__multi_news__row000073,longbench__multi_news__row000073,summarization,multi_news,"[8192,16384)",margin_aware_block_coalescing,coalesce_B4_m+0.25,4,0.25,0.5312567987567988,2.13336427567973,0.5360550537836736,0.012069720810988805,0.14714435937843007,0.0,2.13336427567973,1.734375,4118400
